"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"EBLN2",2.466996773298e-17,0.66041738773799,0.146,0.04,8.39124282469583e-13,"CM5","EBLN2"
"TBC1D13",2.47984313827942e-17,0.485154586336067,0.19,0.06,8.43493845054362e-13,"CM5","TBC1D13"
"CMC2",2.48362539939294e-17,0.25035504118908,0.69,0.337,8.44780343349516e-13,"CM5","CMC2"
"PPP1R12A",2.48865335368612e-17,0.373159294542799,0.932,0.545,8.46490551722797e-13,"CM5","PPP1R12A"
"ARSB",2.57218025327559e-17,0.223506847378888,0.313,0.122,8.7490139134916e-13,"CM5","ARSB"
"CBFA2T2",2.64221661402767e-17,0.311812699486703,0.796,0.423,8.98723559095372e-13,"CM5","CBFA2T2"
"HOGA1",2.71293946123342e-17,0.612488736491321,0.418,0.189,9.22779228343936e-13,"CM5","HOGA1"
"RIMKLB",2.76876432612954e-17,0.151662165798234,0.323,0.127,9.41767497889702e-13,"CM5","RIMKLB"
"PDIA4",3.06203295335501e-17,0.740413617193247,0.109,0.025,1.04151988875417e-12,"CM5","PDIA4"
"SELENOM",3.09064363533711e-17,0.656611803736201,0.167,0.049,1.05125152612357e-12,"CM5","SELENOM"
"AL354771.1",3.12885047585781e-17,0.29987326563929,0.153,0.043,1.06424720085828e-12,"CM5","AL354771.1"
"AC027796.1",3.14372034346064e-17,1.01122089954046,0.095,0.02,1.0693050376247e-12,"CM5","AC027796.1"
"MPHOSPH9",3.20931887334555e-17,0.185907731221011,0.694,0.334,1.09161772157976e-12,"CM5","MPHOSPH9"
"CPB2-AS1",3.3423540735681e-17,1.16345741479172,0.109,0.025,1.13686831458345e-12,"CM5","CPB2-AS1"
"AC100830.2",3.37075328752039e-17,2.51131863827059,0.054,0.007,1.14652802321719e-12,"CM5","AC100830.2"
"KCTD2",3.38284246035878e-17,0.221625542233016,0.197,0.063,1.15064003446643e-12,"CM5","KCTD2"
"GDE1",3.41391093735045e-17,0.660995964000652,0.143,0.039,1.16120766623038e-12,"CM5","GDE1"
"AC055811.1",3.52893724900593e-17,0.99264989130813,0.088,0.017,1.20033271587688e-12,"CM5","AC055811.1"
"ZBTB8A",3.58928442297266e-17,0.505397300306475,0.241,0.087,1.22085920362992e-12,"CM5","ZBTB8A"
"AC137894.3",3.59289764918729e-17,0.854633708850627,0.126,0.032,1.22208820639457e-12,"CM5","AC137894.3"
"AL731577.2",3.66786821130448e-17,0.17672844784736,0.507,0.23,1.24758869339311e-12,"CM5","AL731577.2"
"RFX7",3.67651748155551e-17,0.219800161109198,0.765,0.385,1.25053065617629e-12,"CM5","RFX7"
"UPK3BL1",3.70297059960202e-17,0.243145193276599,0.17,0.051,1.25952841974863e-12,"CM5","UPK3BL1"
"SNX33",3.82887198682059e-17,1.04017207289809,0.078,0.014,1.30235251759715e-12,"CM5","SNX33"
"DPP9",3.9543199433347e-17,0.164607249670387,0.293,0.112,1.34502238552587e-12,"CM5","DPP9"
"GFOD2",3.98179600875135e-17,0.826347088267899,0.126,0.032,1.35436809441668e-12,"CM5","GFOD2"
"PPM1H",4.16738472151083e-17,0.35496532827446,0.367,0.155,1.41749423917469e-12,"CM5","PPM1H"
"AC011029.1",4.17593383021531e-17,1.16859186380334,0.112,0.026,1.42040213300944e-12,"CM5","AC011029.1"
"SESN2",4.19947693456875e-17,1.0277019500529,0.105,0.024,1.42841008452422e-12,"CM5","SESN2"
"BMP1",4.22023510619675e-17,0.922814814958132,0.102,0.022,1.43547076902176e-12,"CM5","BMP1"
"NCOA3",4.22655876346895e-17,0.352104054223168,0.908,0.518,1.43762169780633e-12,"CM5","NCOA3"
"MINDY2",4.23102563861517e-17,0.247701986537133,0.789,0.398,1.43914106071856e-12,"CM5","MINDY2"
"TRIM35",4.25401470260081e-17,0.39687356228033,0.163,0.047,1.44696056094264e-12,"CM5","TRIM35"
"SLC25A25",4.29238940377253e-17,0.519672457489181,0.122,0.03,1.46001333179919e-12,"CM5","SLC25A25"
"ZNF709",4.42524516357353e-17,0.572958199656439,0.269,0.101,1.5052028899379e-12,"CM5","ZNF709"
"P2RY2",4.42550285886475e-17,0.763015975579477,0.099,0.021,1.50529054241426e-12,"CM5","P2RY2"
"VPS11",4.44471340498033e-17,0.389045595841054,0.184,0.057,1.51182481757001e-12,"CM5","VPS11"
"SLC12A6",4.47310433575264e-17,0.324458031519358,0.694,0.35,1.5214817087629e-12,"CM5","SLC12A6"
"BTBD9",4.52956036434262e-17,0.448490990429158,0.925,0.619,1.5406846623275e-12,"CM5","BTBD9"
"TOP3A",4.55310303493281e-17,0.157696270236898,0.238,0.084,1.54869246630204e-12,"CM5","TOP3A"
"RBL1",4.58592247979287e-17,0.467720546635563,0.224,0.078,1.55985567227675e-12,"CM5","RBL1"
"ELK1",4.64683666943333e-17,0.572245248522569,0.136,0.036,1.58057502474105e-12,"CM5","ELK1"
"KCNA4",4.76089823718929e-17,0.515105534544714,0.18,0.056,1.61937192639756e-12,"CM5","KCNA4"
"PNO1",4.78061711212883e-17,0.559471725520875,0.122,0.03,1.6260791045195e-12,"CM5","PNO1"
"ELL",4.80403929944177e-17,0.208351390643303,0.327,0.131,1.63404592731212e-12,"CM5","ELL"
"CCDC9",4.96710642382369e-17,0.580394629746635,0.129,0.033,1.68951157899939e-12,"CM5","CCDC9"
"ARHGEF10L",5.0019912197441e-17,0.184929982418846,0.769,0.376,1.70137729348376e-12,"CM5","ARHGEF10L"
"UBALD2",5.00317627482098e-17,0.839832208854538,0.116,0.028,1.70178037811761e-12,"CM5","UBALD2"
"MBOAT1",5.01111904598723e-17,0.310219166512621,0.395,0.17,1.7044820323021e-12,"CM5","MBOAT1"
"TAF15",5.02175842704483e-17,0.358222801190835,0.85,0.449,1.70810091137503e-12,"CM5","TAF15"
"RBM47",5.0317113211637e-17,1.46738131356093,0.071,0.012,1.71148628878062e-12,"CM5","RBM47"
"BLVRA",5.03551417926176e-17,0.606687635853024,0.17,0.051,1.7127797929341e-12,"CM5","BLVRA"
"DLGAP4-AS1",5.07987089165655e-17,0.302264741195548,0.248,0.089,1.72786728508806e-12,"CM5","DLGAP4-AS1"
"MIPOL1",5.13353058786185e-17,0.206852975518168,0.69,0.344,1.74611909415533e-12,"CM5","MIPOL1"
"ACVR1",5.16286331229636e-17,0.179252772977556,0.571,0.271,1.75609632704448e-12,"CM5","ACVR1"
"CAMKMT",5.27810588211389e-17,0.548508238766377,0.731,0.434,1.79529493474222e-12,"CM5","CAMKMT"
"SOS1",5.53033044132701e-17,0.445545147274191,0.925,0.6,1.88108659631297e-12,"CM5","SOS1"
"PPP3CB",5.55476864008726e-17,0.245711481137721,0.854,0.44,1.88939900523928e-12,"CM5","PPP3CB"
"EPC2",5.57599343293017e-17,0.26302764960956,0.776,0.392,1.89661840627687e-12,"CM5","EPC2"
"AL451070.1",5.62285220090193e-17,0.189236834642539,0.245,0.087,1.91255694761478e-12,"CM5","AL451070.1"
"THAP12",5.6616739006614e-17,0.430771346759373,0.228,0.079,1.92576176057097e-12,"CM5","THAP12"
"KLHL29",5.69074966474183e-17,2.14963359414112,0.068,0.011,1.93565159096529e-12,"CM5","KLHL29"
"DYM",5.7509872528018e-17,0.313323579927789,0.874,0.49,1.956140804168e-12,"CM5","DYM"
"ARHGEF2",5.7558817997077e-17,0.268999733045481,0.286,0.11,1.95780563535258e-12,"CM5","ARHGEF2"
"ZBTB34",5.7667307868542e-17,0.671717037184444,0.129,0.033,1.96149580984059e-12,"CM5","ZBTB34"
"ZNF713",5.88945409930029e-17,0.681786243898556,0.279,0.109,2.003238917336e-12,"CM5","ZNF713"
"MAN2B1",5.89592061447674e-17,0.432972664733902,0.173,0.053,2.00543843780812e-12,"CM5","MAN2B1"
"STEAP4",5.99135787532717e-17,2.0899376409584,0.085,0.016,2.03790046771378e-12,"CM5","STEAP4"
"KLHL22",6.04634813016553e-17,0.171967313542747,0.486,0.22,2.0566048529945e-12,"CM5","KLHL22"
"ANKRD16",6.13369930033056e-17,0.253296257366164,0.412,0.177,2.08631648001444e-12,"CM5","ANKRD16"
"VWA5A",6.23338937613604e-17,2.11503608439531,0.051,0.006,2.12022506239891e-12,"CM5","VWA5A"
"EXTL3",6.31546619072431e-17,0.179597671510567,0.575,0.273,2.14814267011297e-12,"CM5","EXTL3"
"AF235103.3",6.47360389138154e-17,0.642285950825649,0.122,0.031,2.20193162761452e-12,"CM5","AF235103.3"
"CRYZL1",6.49831006029009e-17,0.152321544040795,0.497,0.225,2.21033518390707e-12,"CM5","CRYZL1"
"ZNF101",6.64944793778707e-17,0.924001493216381,0.088,0.018,2.26174322155889e-12,"CM5","ZNF101"
"WDR89",6.98125921236322e-17,0.683417631515007,0.17,0.051,2.37460550849322e-12,"CM5","WDR89"
"SLC17A5",7.0712208041921e-17,0.16395234534789,0.517,0.237,2.4052050443379e-12,"CM5","SLC17A5"
"UTP23",7.09062825565791e-17,0.175454858257652,0.316,0.125,2.41180629487948e-12,"CM5","UTP23"
"TMEM44",7.59053063932188e-17,1.51531918233143,0.061,0.009,2.58184309165894e-12,"CM5","TMEM44"
"REPS2",7.6043852495836e-17,1.24180673881508,0.112,0.027,2.58655559879336e-12,"CM5","REPS2"
"MTRNR2L8",7.91872619747485e-17,2.11389882338869,0.092,0.019,2.6934755288091e-12,"CM5","MTRNR2L8"
"XRN1",7.92444772153042e-17,0.295741113808782,0.864,0.44,2.69542164800136e-12,"CM5","XRN1"
"ZBTB17",7.96721037486127e-17,0.185495394092648,0.214,0.072,2.70996693690531e-12,"CM5","ZBTB17"
"C2orf92",7.9827848652295e-17,0.700541455331202,0.167,0.05,2.71526444405916e-12,"CM5","C2orf92"
"NCAPD2",7.99684511090512e-17,0.626295621230557,0.19,0.062,2.72004689602327e-12,"CM5","NCAPD2"
"WTIP",8.12106814744564e-17,0.505373254284959,0.211,0.072,2.76230011967216e-12,"CM5","WTIP"
"ARMC9",8.23212197739219e-17,1.05219948229841,0.139,0.038,2.80007396939018e-12,"CM5","ARMC9"
"CCND3",8.28121935740798e-17,0.337026210429495,0.357,0.151,2.81677395222875e-12,"CM5","CCND3"
"ASL",8.52294710452062e-17,0.581454884347907,0.167,0.05,2.89899522813164e-12,"CM5","ASL"
"LIN9",8.5630748730513e-17,0.235125170526959,0.663,0.326,2.91264428731967e-12,"CM5","LIN9"
"CA13",8.69295451008632e-17,0.462718634325506,0.293,0.115,2.95682154706076e-12,"CM5","CA13"
"TRIO",8.82496434189143e-17,0.503511809217962,0.966,0.707,3.00172337125095e-12,"CM5","TRIO"
"JDP2",9.35050261104043e-17,0.380697368606043,0.221,0.077,3.18047995811929e-12,"CM5","JDP2"
"ANKIB1",9.39290325696347e-17,0.336284384918398,0.837,0.457,3.19490211382355e-12,"CM5","ANKIB1"
"GALNT4",9.55120633320396e-17,1.52594058212184,0.068,0.011,3.248747322176e-12,"CM5","GALNT4"
"SNX24",9.78370024360748e-17,0.171168599292838,0.599,0.285,3.32782780086065e-12,"CM5","SNX24"
"CAMKK2",9.83317352057285e-17,0.486675225544466,0.197,0.065,3.34465564128765e-12,"CM5","CAMKK2"
"ALKBH8",1.02940572324605e-16,0.209678541271281,0.269,0.101,3.50142062704912e-12,"CM5","ALKBH8"
"FHOD3",1.03329023440946e-16,0.283401992264144,0.99,0.949,3.51463340332033e-12,"CM5","FHOD3"
"ZNF362",1.03459295125995e-16,0.341511386991918,0.33,0.136,3.51906446441559e-12,"CM5","ZNF362"
"AC005838.2",1.03549880081361e-16,1.80008751540486,0.068,0.011,3.52214562108742e-12,"CM5","AC005838.2"
"RAB29",1.0407354116265e-16,0.320015538525267,0.17,0.051,3.53995742910637e-12,"CM5","RAB29"
"SRSF4",1.05370293252368e-16,0.300418389309036,0.874,0.457,3.58406515468604e-12,"CM5","SRSF4"
"AL078599.2",1.05376508552767e-16,2.71679694709358,0.058,0.008,3.58427656191381e-12,"CM5","AL078599.2"
"ZNF623",1.06663712769321e-16,0.230465596324545,0.228,0.079,3.62805952613568e-12,"CM5","ZNF623"
"BAHD1",1.07911659516524e-16,0.70479183191815,0.143,0.04,3.67050718679506e-12,"CM5","BAHD1"
"HP",1.11818335808281e-16,1.32106521633881,0.082,0.016,3.80338887418287e-12,"CM5","HP"
"MGAT5",1.14887852262829e-16,0.38890886603101,0.966,0.727,3.90779540686787e-12,"CM5","MGAT5"
"CEP135",1.18504002952602e-16,0.645871262375809,0.18,0.057,4.0307951564298e-12,"CM5","CEP135"
"PXMP4",1.18995436439423e-16,0.661022434563842,0.143,0.04,4.04751077505054e-12,"CM5","PXMP4"
"GNAQ",1.22204678388153e-16,0.356979900452324,0.279,0.107,4.15666993069463e-12,"CM5","GNAQ"
"C16orf70",1.24471239555586e-16,0.562447732612954,0.214,0.074,4.23376474224369e-12,"CM5","C16orf70"
"WWC3",1.26553232902269e-16,0.168997416617787,0.446,0.198,4.30458166393776e-12,"CM5","WWC3"
"LEMD2",1.27803503723402e-16,0.273766186441252,0.224,0.078,4.34710837564779e-12,"CM5","LEMD2"
"ZNF268",1.29348373693307e-16,0.205833297365895,0.194,0.063,4.39965558280416e-12,"CM5","ZNF268"
"ERBIN",1.29504586762743e-16,0.260300993869314,0.878,0.467,4.40496901414795e-12,"CM5","ERBIN"
"HAT1",1.30248487906107e-16,0.157081063907889,0.265,0.098,4.43027206763834e-12,"CM5","HAT1"
"IER3IP1",1.42881918946844e-16,0.369586518871575,0.255,0.095,4.85998559105796e-12,"CM5","IER3IP1"
"SLAIN1",1.43724233021198e-16,0.923224074152657,0.146,0.041,4.88863606198304e-12,"CM5","SLAIN1"
"LRRC8A",1.44325855329002e-16,0.389772367056907,0.16,0.047,4.90909964316066e-12,"CM5","LRRC8A"
"TMCC1-AS1",1.44519805322235e-16,1.45889369527245,0.061,0.009,4.9156966582305e-12,"CM5","TMCC1-AS1"
"PCNT",1.47394396882889e-16,0.170484239312301,0.701,0.341,5.0134730155746e-12,"CM5","PCNT"
"TTBK2",1.48799801468429e-16,0.274719982662598,0.871,0.468,5.06127644714715e-12,"CM5","TTBK2"
"JMJD1C",1.52486891639809e-16,0.371354363844903,0.983,0.817,5.18668913223647e-12,"CM5","JMJD1C"
"PPP1R14C",1.57778153139056e-16,0.270785630299254,0.748,0.397,5.36666610087184e-12,"CM5","PPP1R14C"
"RNPEPL1",1.58366149277721e-16,0.48471415731216,0.119,0.029,5.38666620153241e-12,"CM5","RNPEPL1"
"KIAA0930",1.65747556720528e-16,1.44062091408268,0.082,0.016,5.63773739429204e-12,"CM5","KIAA0930"
"RSRC1",1.70361490532473e-16,0.213809880813578,0.626,0.306,5.79467573897153e-12,"CM5","RSRC1"
"ARHGAP35",1.70446541138386e-16,0.205118214553354,0.718,0.36,5.79756865028106e-12,"CM5","ARHGAP35"
"TSR1",1.75404674814791e-16,0.19304076298727,0.177,0.055,5.96621460915031e-12,"CM5","TSR1"
"KMT5A",1.76152781058691e-16,0.300433236505996,0.211,0.072,5.9916606949303e-12,"CM5","KMT5A"
"RBSN",1.77116061039324e-16,0.241429893697898,0.286,0.11,6.02442570019156e-12,"CM5","RBSN"
"SEMA3C",1.83308172173646e-16,0.435515686683416,0.881,0.554,6.2350441683144e-12,"CM5","SEMA3C"
"ATP6AP2",1.97324772596683e-16,0.31256166534178,0.194,0.063,6.71180481510357e-12,"CM5","ATP6AP2"
"EIF2S1",2.00130911559588e-16,0.234715359064466,0.299,0.118,6.80725282578784e-12,"CM5","EIF2S1"
"DPY30",2.02495516678787e-16,0.233554281861201,0.265,0.101,6.88768250431226e-12,"CM5","DPY30"
"CEP104",2.03941753845689e-16,0.236328194685052,0.303,0.121,6.93687481530728e-12,"CM5","CEP104"
"LIN54",2.0580247753445e-16,0.289615066462267,0.306,0.122,7.00016547085677e-12,"CM5","LIN54"
"ABCA3",2.05896154714998e-16,0.778332510845402,0.139,0.038,7.00335180647594e-12,"CM5","ABCA3"
"IREB2",2.25322453059943e-16,0.267504326850192,0.578,0.282,7.66411791838091e-12,"CM5","IREB2"
"LPGAT1",2.27808679457062e-16,0.173756868498587,0.735,0.364,7.74868442305251e-12,"CM5","LPGAT1"
"SGF29",2.31012646843048e-16,0.173782865966306,0.211,0.072,7.85766416971944e-12,"CM5","SGF29"
"NBPF19",2.38718619502785e-16,0.656962416665047,0.129,0.034,8.11977512376774e-12,"CM5","NBPF19"
"EPSTI1",2.42873079673626e-16,2.523305952133,0.051,0.007,8.26108493201871e-12,"CM5","EPSTI1"
"JADE2",2.45783009068029e-16,0.374066995654057,0.19,0.062,8.36006327043995e-12,"CM5","JADE2"
"LRR1",2.46410010729168e-16,1.18848671176335,0.105,0.025,8.38139010494193e-12,"CM5","LRR1"
"SPTBN4",2.48096121540081e-16,0.408203095322586,0.262,0.1,8.4387414780643e-12,"CM5","SPTBN4"
"ZMYM4",2.59538166453513e-16,0.309411414000314,0.895,0.505,8.82793119374979e-12,"CM5","ZMYM4"
"SLC41A2",2.6223447827956e-16,1.08056598186923,0.119,0.03,8.91964354420096e-12,"CM5","SLC41A2"
"SLC29A3",2.67649591816483e-16,1.45446218207254,0.065,0.01,9.10383321604587e-12,"CM5","SLC29A3"
"HCG17",2.7198205357682e-16,0.188196342784848,0.446,0.201,9.25119757036196e-12,"CM5","HCG17"
"ARRB1",2.72232643813817e-16,1.01266588960491,0.126,0.033,9.25972114668316e-12,"CM5","ARRB1"
"RILPL2",2.80410803526238e-16,1.0719577387923,0.102,0.023,9.53789307114145e-12,"CM5","RILPL2"
"AC135178.4",2.82095373606018e-16,0.516230002055577,0.187,0.061,9.59519203783509e-12,"CM5","AC135178.4"
"VPS33B",2.83025826671278e-16,0.369028353378587,0.136,0.037,9.62684046839685e-12,"CM5","VPS33B"
"RALGAPA2",2.90161964248113e-16,0.186770975815911,0.731,0.369,9.86956905193533e-12,"CM5","RALGAPA2"
"LINC01278",2.92051791536226e-16,0.302860446144706,0.861,0.488,9.93384963731317e-12,"CM5","LINC01278"
"SFI1",2.92395966862168e-16,0.407512124973104,0.163,0.049,9.94555641684979e-12,"CM5","SFI1"
"GTF2A1",3.02198772690159e-16,0.25340983518091,0.255,0.094,1.02789890542831e-11,"CM5","GTF2A1"
"ZNF79",3.04801639292825e-16,0.724668798747272,0.126,0.033,1.03675229589062e-11,"CM5","ZNF79"
"ZNF131",3.11627336791857e-16,0.214245537581094,0.701,0.349,1.05996922336382e-11,"CM5","ZNF131"
"AC119674.1",3.12861328771108e-16,0.415452243174286,0.602,0.311,1.06416652368205e-11,"CM5","AC119674.1"
"MIB1",3.13598051701444e-16,0.178761295361504,0.711,0.355,1.06667241305729e-11,"CM5","MIB1"
"AL136115.2",3.21827571919324e-16,1.17285570521338,0.085,0.017,1.09466430312639e-11,"CM5","AL136115.2"
"SLC25A33",3.27928240441489e-16,0.16743720168564,0.384,0.166,1.11541511703768e-11,"CM5","SLC25A33"
"COP1",3.30186036773615e-16,0.320168280208656,0.891,0.499,1.12309478548177e-11,"CM5","COP1"
"ZBTB7B",3.31494821491384e-16,0.645050583278647,0.109,0.026,1.12754648582079e-11,"CM5","ZBTB7B"
"IGFBP7",3.31616049009191e-16,0.556421381804162,0.912,0.623,1.12795882909986e-11,"CM5","IGFBP7"
"BMPR1B",3.31708946073296e-16,0.347600821951339,0.259,0.098,1.12827480917371e-11,"CM5","BMPR1B"
"HP1BP3",3.35527506774302e-16,0.223735593753469,0.776,0.39,1.14126326154211e-11,"CM5","HP1BP3"
"POU2F1",3.38324832371418e-16,0.288575214088468,0.81,0.423,1.15077808482814e-11,"CM5","POU2F1"
"KLF11",3.44106007865569e-16,0.15678018216108,0.187,0.06,1.17044217515395e-11,"CM5","KLF11"
"AC104041.1",3.49834426660817e-16,0.813566903041114,0.235,0.087,1.1899268188441e-11,"CM5","AC104041.1"
"AC026979.4",3.79394285889916e-16,0.574586862044006,0.109,0.026,1.29047172402596e-11,"CM5","AC026979.4"
"STRIP1",3.84708492823121e-16,0.270639721752761,0.218,0.076,1.30854746748857e-11,"CM5","STRIP1"
"OPHN1",3.86439817699827e-16,0.158773408131405,0.588,0.285,1.31443639592419e-11,"CM5","OPHN1"
"ABHD2",3.95563278720752e-16,0.241548282052532,0.867,0.509,1.34546893624076e-11,"CM5","ABHD2"
"KIAA2026",3.96073095000987e-16,0.232670524015674,0.776,0.4,1.34720302533636e-11,"CM5","KIAA2026"
"AF131215.4",4.1387483496047e-16,1.79352315027198,0.065,0.011,1.40775386363454e-11,"CM5","AF131215.4"
"UBE3D",4.14981482977944e-16,0.42874051242331,0.384,0.172,1.41151801620118e-11,"CM5","UBE3D"
"ATOX1",4.17693309616895e-16,0.336461142333594,0.156,0.046,1.42074202333091e-11,"CM5","ATOX1"
"TMEM265",4.35775797902487e-16,0.64987340007814,0.109,0.026,1.48224779898552e-11,"CM5","TMEM265"
"ZBTB44",4.42672263512437e-16,0.172673858174767,0.571,0.275,1.5057054371112e-11,"CM5","ZBTB44"
"NBEAL2",4.47948144841599e-16,1.41004038673482,0.088,0.019,1.52365081986422e-11,"CM5","NBEAL2"
"MXD3",4.59081456756616e-16,0.618073655664982,0.082,0.016,1.56151966701195e-11,"CM5","MXD3"
"HDGFL3",4.66022279255049e-16,0.200313264045977,0.316,0.128,1.58512818065812e-11,"CM5","HDGFL3"
"RAI1-AS1",4.6826083141967e-16,1.5192124888137,0.065,0.011,1.59274239199087e-11,"CM5","RAI1-AS1"
"COG5",4.77896020858652e-16,0.369109570090931,0.98,0.738,1.62551552534862e-11,"CM5","COG5"
"COMMD1",4.82113968999171e-16,0.359354560047825,0.925,0.571,1.63986245415378e-11,"CM5","COMMD1"
"DKC1",4.86462495301934e-16,0.407028824372866,0.146,0.042,1.65465353152e-11,"CM5","DKC1"
"LIPE",5.05150283943096e-16,0.346863107139578,0.221,0.079,1.71821817580405e-11,"CM5","LIPE"
"ZBTB43",5.08642010822212e-16,0.173420052041096,0.84,0.436,1.73009493561067e-11,"CM5","ZBTB43"
"PGM2",5.08704915015348e-16,0.357155415042188,0.241,0.089,1.73030889793321e-11,"CM5","PGM2"
"AC008014.1",5.33412451372421e-16,0.39945595876514,0.721,0.42,1.81434911209815e-11,"CM5","AC008014.1"
"GXYLT1",5.45551264896858e-16,0.196773697892783,0.316,0.128,1.85563807242017e-11,"CM5","GXYLT1"
"C20orf194",5.49438701522117e-16,0.338906549879685,0.946,0.585,1.86886079935733e-11,"CM5","C20orf194"
"ARRDC3",5.50441086905877e-16,0.315622110416474,0.167,0.051,1.87227031300165e-11,"CM5","ARRDC3"
"JUND",5.54823905982481e-16,0.215234821071181,0.201,0.068,1.88717803380881e-11,"CM5","JUND"
"NUCKS1",5.58175146559912e-16,0.204146098021665,0.813,0.418,1.89857694350888e-11,"CM5","NUCKS1"
"AC011603.2",5.74223417566235e-16,0.512932174647769,0.279,0.109,1.95316353250979e-11,"CM5","AC011603.2"
"CCDC85C",5.83419070083922e-16,0.150618352033982,0.265,0.101,1.98444162498345e-11,"CM5","CCDC85C"
"ST7-OT4",5.84111714556955e-16,0.232448800650838,0.221,0.078,1.98679758589403e-11,"CM5","ST7-OT4"
"SET",5.95482269700711e-16,0.179220289390392,0.194,0.064,2.02547339216e-11,"CM5","SET"
"SMAP2",6.08292611978255e-16,0.386685579039147,0.167,0.051,2.06904649038284e-11,"CM5","SMAP2"
"YWHAE",6.1250087160868e-16,0.169098723432653,0.816,0.412,2.08336046468976e-11,"CM5","YWHAE"
"SEC31A",6.2141236148865e-16,0.258605524993778,0.854,0.453,2.11367200636749e-11,"CM5","SEC31A"
"SLC25A25-AS1",6.25025169390874e-16,0.17861920418808,0.163,0.049,2.12596061116612e-11,"CM5","SLC25A25-AS1"
"WDR92",6.52325652158645e-16,0.256261261273121,0.241,0.089,2.21882047325241e-11,"CM5","WDR92"
"USP24",6.53107506692023e-16,0.204807181403682,0.816,0.416,2.22147987326225e-11,"CM5","USP24"
"PPP1R9B",6.97246507498319e-16,0.889745244279406,0.078,0.015,2.37161427060478e-11,"CM5","PPP1R9B"
"UTP14A",7.08868606591059e-16,0.479052794601474,0.15,0.044,2.41114567845883e-11,"CM5","UTP14A"
"AC091607.2",7.10621447317321e-16,0.866447025844302,0.15,0.044,2.41710779090514e-11,"CM5","AC091607.2"
"EGR1",7.10777456246441e-16,1.42785993874492,0.061,0.01,2.41763843967665e-11,"CM5","EGR1"
"AC008937.2",7.31678832204606e-16,0.489121621002607,0.078,0.015,2.48873237986075e-11,"CM5","AC008937.2"
"AC145124.1",7.38955974059061e-16,0.749923745470174,0.092,0.02,2.51348485016449e-11,"CM5","AC145124.1"
"ATXN10",7.60877078632766e-16,0.260945328281153,0.823,0.44,2.58804729526149e-11,"CM5","ATXN10"
"AC138512.1",7.64050486148909e-16,1.36274501671477,0.109,0.027,2.5988413235869e-11,"CM5","AC138512.1"
"DHX34",7.68771057949869e-16,0.238573899165923,0.204,0.069,2.61489787651068e-11,"CM5","DHX34"
"DCBLD1",7.72292493087229e-16,0.396348203913362,0.194,0.065,2.6268756859869e-11,"CM5","DCBLD1"
"AC005632.3",7.81360582370097e-16,1.1753348197858,0.075,0.014,2.65771988487365e-11,"CM5","AC005632.3"
"FKBP11",7.97831379784942e-16,1.03376579925425,0.099,0.023,2.7137436552005e-11,"CM5","FKBP11"
"UAP1",8.04639212064186e-16,0.236507368814413,0.19,0.063,2.73689981591512e-11,"CM5","UAP1"
"MCEE",8.10087282713324e-16,0.157738825592376,0.656,0.32,2.7554308834211e-11,"CM5","MCEE"
"TEX14",8.1021907156469e-16,1.7221884083863,0.075,0.014,2.75587915002014e-11,"CM5","TEX14"
"UNC45A",8.12463943980775e-16,0.264224851389161,0.207,0.071,2.76351485905621e-11,"CM5","UNC45A"
"ARHGAP5",8.14301709805295e-16,0.383241625426641,0.915,0.581,2.76976583573173e-11,"CM5","ARHGAP5"
"RUNX1",8.16855610300797e-16,0.669687133153325,0.112,0.028,2.77845267287713e-11,"CM5","RUNX1"
"SPSB1",8.58304597829854e-16,0.498940886963436,0.15,0.044,2.91943725905847e-11,"CM5","SPSB1"
"NNMT",8.71412248418427e-16,0.322572294910907,0.18,0.058,2.96402162177044e-11,"CM5","NNMT"
"CUL5",8.76142627282398e-16,0.248218032602703,0.84,0.44,2.98011153243835e-11,"CM5","CUL5"
